Title,Subject,List,"Send Date","Send Weekday","Total Recipients","Successful Deliveries","Soft Bounces","Hard Bounces","Total Bounces","Times Forwarded","Forwarded Opens","Unique Opens","Open Rate","Total Opens","Unique Clicks","Click Rate","Total Clicks",Unsubscribes,"Abuse Complaints","Times Liked on Facebook","Folder Id","Unique Id","Total Orders","Total Gross Sales","Total Revenue","Analytics ROI","Campaign Cost","Revenue Created",Visits,"New Visits",Pages/Visit,"Bounce Rate","Time on Site","Goal Conversion Rate","Per Visit Goal Value",Transactions,"Ecommerce Conversion Rate","Per Visit Value","Average Value"
Biohacking,"Soft Artificial Human Heart #3DThursday #3DPrinting","Adafruit Daily","Jul 21, 2017 11:02 am",Friday,1892,1891,0,1,1,0,0,463,24.48%,567,11,0.58%,11,1,0,0,0,9323c7d4a2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Not a loophole","Adafruit Daily","Jul 21, 2017 11:02 am",Friday,2185,2183,0,2,2,0,0,620,28.40%,778,17,0.78%,19,0,0,0,0,413d7a67f7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Why do they call it a breadboard?","Adafruit Daily","Jul 24, 2017 11:00 am",Monday,3324,3323,0,1,1,0,0,1114,33.52%,1346,0,0.00%,0,0,0,0,0,524fa59e1f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Biomimicry – 8 Useful Technologies Inspired by Nature","Adafruit Daily","Jul 24, 2017 11:00 am",Monday,1889,1888,1,0,1,0,0,477,25.26%,661,15,0.79%,20,1,0,0,0,5bb5d7ee31,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Leverage long exposure","Adafruit Daily","Jul 24, 2017 11:01 am",Monday,2181,2180,1,0,1,0,0,576,26.42%,692,15,0.69%,15,1,0,0,0,dffd4e9912,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Retro Robot","Adafruit Daily","Jul 24, 2017 11:02 am",Monday,2167,2165,2,0,2,0,0,702,32.42%,890,25,1.15%,30,0,0,0,0,910db0367b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","HAX Hardware Trends 2017","Adafruit Daily","Jul 25, 2017 11:01 am",Tuesday,2233,2231,1,1,2,0,0,605,27.12%,878,49,2.20%,57,0,0,0,0,bfec83187a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Timelapse Tuesday – Mini Monster Jeep","Adafruit Daily","Jul 25, 2017 11:01 am",Tuesday,2164,2163,1,0,1,0,0,591,27.32%,734,16,0.74%,17,0,0,0,0,f5c727bc57,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Coin Cell Current","Adafruit Daily","Jul 25, 2017 11:01 am",Tuesday,3320,3319,1,0,1,0,0,1086,32.72%,1329,0,0.00%,0,0,0,0,0,a8b23bf75b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Finding the Ideal Glucose Level for a Good Night’s Rest","Adafruit Daily","Jul 25, 2017 11:02 am",Tuesday,1887,1887,0,0,0,0,0,470,24.91%,617,22,1.17%,25,1,0,0,0,fd43f40b8f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Tidy wires are happy wires","Adafruit Daily","Jul 25, 2017 11:02 am",Tuesday,2178,2178,0,0,0,0,0,580,26.63%,714,8,0.37%,8,0,0,0,0,e0c6d44798,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Products Newsletter #10","New nEw NEWs From Adafruit Vol. 10: Humble Velocipede Crankshaft Kit, Circuit Playground Express Laser Tag, and more!","Adafruit Products Newsletter","Jul 25, 2017 03:00 pm",Tuesday,5434,5423,10,1,11,0,0,2901,53.49%,4638,584,10.77%,741,15,0,0,0,8b635cbfdf,0,0,0,0.00%,$2.18,$0.00,0,0,0,0.00%,00:00,0.00%,$0.00,0,0.00%,$0.00,$0.00
Biohacking,"Circuit Board Borg Leg Tattoo Sleeve","Adafruit Daily","Jul 26, 2017 11:01 am",Wednesday,1888,1888,0,0,0,0,0,495,26.22%,602,15,0.79%,16,1,0,0,0,ab8fd4c051,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Stay put, paint!","Adafruit Daily","Jul 26, 2017 11:01 am",Wednesday,2179,2179,0,0,0,0,0,550,25.24%,671,23,1.06%,24,0,0,0,0,b280e881b0,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Can’t stop thinking about LEGO Tape?","Adafruit Daily","Jul 26, 2017 11:01 am",Wednesday,2165,2165,0,0,0,0,0,650,30.02%,817,19,0.88%,19,0,0,0,0,ce77351640,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Clarify your supply","Adafruit Daily","Jul 26, 2017 11:02 am",Wednesday,3323,3322,1,0,1,0,0,1089,32.78%,1325,0,0.00%,0,3,0,0,0,ea9c0fc3d9,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Pix-E Raspberry Pi Gif Camera by Nick Brewer","Adafruit Daily","Jul 27, 2017 11:00 am",Thursday,2164,2163,0,1,1,0,0,664,30.70%,853,39,1.80%,48,1,0,0,0,6a2787c212,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Looking older","Adafruit Daily","Jul 27, 2017 11:01 am",Thursday,2179,2178,0,1,1,0,0,595,27.32%,721,8,0.37%,9,1,0,0,0,172426e607,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Nucleus 7 – A Native Cochlear Sound Processor for iPhone","Adafruit Daily","Jul 27, 2017 11:02 am",Thursday,1888,1888,0,0,0,0,0,448,23.73%,516,4,0.21%,4,3,0,0,0,5fc9c15409,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
MicroPython,"Adafruit Gemma M0 with CircuitPython Released","Adafruit Daily","Jul 28, 2017 11:00 am",Friday,729,729,0,0,0,0,0,295,40.47%,431,42,5.76%,45,0,0,0,0,f748bdbc06,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Terminator T800","Adafruit Daily","Jul 28, 2017 11:00 am",Friday,2161,2161,0,0,0,0,0,681,31.51%,861,33,1.53%,38,1,0,0,0,078cdb8825,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"“Earable” Sensor Detects Core Body Temperature","Adafruit Daily","Jul 28, 2017 11:01 am",Friday,1884,1884,0,0,0,0,0,467,24.79%,592,15,0.80%,17,1,0,0,0,a47bf3065e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Is there a spoon?","Adafruit Daily","Jul 28, 2017 11:01 am",Friday,2175,2175,0,0,0,0,0,595,27.36%,737,16,0.74%,18,0,0,0,0,f261496a2f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Rule of thumb: At least one via per amp.","Adafruit Daily","Jul 28, 2017 11:02 am",Friday,3314,3314,0,0,0,0,0,1083,32.68%,1419,0,0.00%,0,2,0,0,0,4ea7f40c59,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Fail gracefully","Adafruit Daily","Jul 31, 2017 11:00 am",Monday,2174,2174,0,0,0,0,0,573,26.36%,699,16,0.74%,16,0,0,0,0,bc271c6a7b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","3D Printed Pocket Braille Finder","Adafruit Daily","Jul 31, 2017 11:01 am",Monday,2160,2160,0,0,0,0,0,620,28.70%,744,21,0.97%,21,0,0,0,0,bce05e3b84,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Living Light Harnesses Plant Energy","Adafruit Daily","Jul 31, 2017 11:01 am",Monday,1881,1881,0,0,0,0,0,455,24.19%,605,20,1.06%,21,0,0,0,0,e782b7b18e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"How the resistor got its stripes","Adafruit Daily","Jul 31, 2017 11:02 am",Monday,3311,3311,0,0,0,0,0,1125,33.98%,1379,0,0.00%,0,1,0,0,0,7b99c9ff54,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Vias in pad?","Adafruit Daily","Aug 01, 2017 11:01 am",Tuesday,3309,3309,0,0,0,0,0,1016,30.70%,1235,0,0.00%,0,3,0,0,0,20a3c9f271,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Painting hair","Adafruit Daily","Aug 01, 2017 11:01 am",Tuesday,2173,2173,0,0,0,0,0,569,26.18%,662,5,0.23%,5,0,0,0,0,a40512b2a1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Timelapse Tuesday – Articulating Robot","Adafruit Daily","Aug 01, 2017 11:02 am",Tuesday,2158,2158,0,0,0,0,0,611,28.31%,733,16,0.74%,19,0,0,0,0,333ad6156c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Cry Logging","Adafruit Daily","Aug 01, 2017 11:02 am",Tuesday,1880,1880,0,0,0,0,0,491,26.12%,627,19,1.01%,23,0,0,0,0,f5145418f8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Product Newsletter # 11","New nEw NEWs From Adafruit Vol. 11: Women In Hardware - Episode One w/ littleBits CEO Ayah Bdeir","Adafruit Products Newsletter","Aug 01, 2017 03:00 pm",Tuesday,5879,5868,10,1,11,0,0,3014,51.36%,4826,493,8.40%,628,14,0,0,0,d885d501b3,0,0,0,0.00%,$2.36,$0.00,0,0,0,0.00%,00:00,0.00%,$0.00,0,0.00%,$0.00,$0.00
Biohacking,"Apps that Monitor Skin and Moles for Melanoma","Adafruit Daily","Aug 02, 2017 11:00 am",Wednesday,1877,1876,1,0,1,0,0,460,24.52%,580,9,0.48%,15,1,0,0,0,dd112a6755,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","3D Printed Illuminated Octopus by Garrett Durland","Adafruit Daily","Aug 02, 2017 11:02 am",Wednesday,2157,2157,0,0,0,0,0,646,29.95%,769,10,0.46%,11,0,0,0,0,43539295c2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Nailed it","Adafruit Daily","Aug 02, 2017 11:02 am",Wednesday,2170,2170,0,0,0,0,0,579,26.68%,676,7,0.32%,7,2,0,0,0,5d7e3286eb,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Breadboarding Wire","Adafruit Daily","Aug 02, 2017 11:02 am",Wednesday,3305,3305,0,0,0,0,0,1126,34.07%,1384,0,0.00%,0,2,0,0,0,daa9ab7d24,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"MIT’s Project Kino – Robots Roaming on Clothing","Adafruit Daily","Aug 03, 2017 11:00 am",Thursday,1876,1875,1,0,1,0,0,495,26.40%,726,13,0.69%,13,0,0,0,0,f88947f6ed,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Dancing Robot Teapot","Adafruit Daily","Aug 03, 2017 11:01 am",Thursday,2157,2157,0,0,0,0,0,625,28.98%,771,37,1.72%,37,0,0,0,0,2e2548307f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Stay transparent","Adafruit Daily","Aug 03, 2017 11:02 am",Thursday,2168,2168,0,0,0,0,0,557,25.69%,691,24,1.11%,26,0,0,0,0,bc0ffdf74e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Don’t resist – organize those resistors!","Adafruit Daily","Aug 03, 2017 11:02 am",Thursday,3302,3300,2,0,2,0,0,1083,32.82%,1359,0,0.00%,0,1,0,0,0,f19d7904ea,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Staple Jumpers","Adafruit Daily","Aug 04, 2017 11:00 am",Friday,3301,3300,1,0,1,0,0,1064,32.24%,1319,0,0.00%,0,1,0,0,0,3ce41a4190,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Two AI Engines for Anxiety and Depression","Adafruit Daily","Aug 04, 2017 11:01 am",Friday,1875,1875,0,0,0,0,0,479,25.55%,723,71,3.79%,103,0,0,0,0,c85b540b03,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
MicroPython,"MicroPython REPL Tips","Adafruit Daily","Aug 04, 2017 11:02 am",Friday,726,725,1,0,1,0,0,292,40.28%,458,24,3.31%,24,1,0,0,0,0ee782fe11,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Learn how to CNC mill a wooden case!","Adafruit Daily","Aug 04, 2017 11:02 am",Friday,2157,2157,0,0,0,0,0,669,31.02%,870,41,1.90%,47,1,0,0,0,5e68c9f8fe,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Resist temptation","Adafruit Daily","Aug 04, 2017 11:02 am",Friday,2167,2167,0,0,0,0,0,615,28.38%,755,9,0.42%,11,2,0,0,0,758b56742e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"The Beneficial Effects of Dietary Restriction on Learning","Adafruit Daily","Aug 07, 2017 11:00 am",Monday,1871,1870,1,0,1,0,0,478,25.56%,630,25,1.34%,34,0,0,0,0,b1704b91af,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Pigmentation safety","Adafruit Daily","Aug 07, 2017 11:00 am",Monday,2162,2160,2,0,2,0,0,574,26.57%,742,10,0.46%,11,0,0,0,0,a3f634538e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Paper Clip Power Supply","Adafruit Daily","Aug 07, 2017 11:00 am",Monday,3297,3295,2,0,2,0,0,1124,34.11%,1413,0,0.00%,0,1,0,0,0,68b6f2a698,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Dual Mode Windup Car","Adafruit Daily","Aug 07, 2017 11:02 am",Monday,2154,2152,2,0,2,0,0,647,30.07%,842,36,1.67%,43,1,0,0,0,a3d6328eca,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Keep in shape","Adafruit Daily","Aug 08, 2017 11:01 am",Tuesday,2160,2159,1,0,1,0,0,529,24.50%,623,13,0.60%,15,0,0,0,0,3577d98ff5,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Attaching your print to a glass surface?","Adafruit Daily","Aug 08, 2017 11:02 am",Tuesday,2152,2152,0,0,0,0,0,635,29.51%,762,18,0.84%,19,0,0,0,0,630c9fb684,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Icarus – Documentary about Performance Enhancing Drugs in Sports","Adafruit Daily","Aug 08, 2017 11:02 am",Tuesday,1869,1868,1,0,1,0,0,433,23.18%,561,6,0.32%,6,1,0,0,0,8874db8514,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Twist-tie Jumpers","Adafruit Daily","Aug 08, 2017 11:02 am",Tuesday,3294,3292,2,0,2,0,0,1021,31.01%,1215,0,0.00%,0,0,0,0,0,6b1cfb4cff,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Products Newsletter # 12","New nEw NEWs From Adafruit Vol. 12: Introducing Adafruit Extra Credit","Adafruit Products Newsletter","Aug 08, 2017 02:00 pm",Tuesday,6353,6343,9,1,10,0,0,3304,52.09%,5510,782,12.33%,1076,10,0,0,0,74410238e9,0,0,0,0.00%,$2.55,$0.00,0,0,0,0.00%,00:00,0.00%,$0.00,0,0.00%,$0.00,$0.00
"3D Printing","The Queen of Spinners","Adafruit Daily","Aug 09, 2017 11:00 am",Wednesday,2152,2150,1,1,2,0,0,622,28.93%,762,43,2.00%,45,0,0,0,0,9bb0a7ab1e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","How Authority and Decision-Making Differ Across Cultures","Adafruit Daily","Aug 09, 2017 11:00 am",Wednesday,2219,2218,1,0,1,0,0,599,27.01%,719,15,0.68%,16,0,0,0,0,7cc9062c23,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Surface shine and prep","Adafruit Daily","Aug 09, 2017 11:01 am",Wednesday,2159,2158,1,0,1,0,0,532,24.65%,614,5,0.23%,5,1,0,0,0,c36b209fd4,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Neurable has Produced the First Mind-Controlled VR Game","Adafruit Daily","Aug 09, 2017 11:01 am",Wednesday,1868,1867,1,0,1,0,0,457,24.48%,588,37,1.98%,41,0,0,0,0,fe6c9c86aa,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Straw Diffusers","Adafruit Daily","Aug 09, 2017 11:02 am",Wednesday,3293,3291,2,0,2,0,0,1110,33.73%,1366,0,0.00%,0,1,0,0,0,01ffcddee8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Using the VuFine+ Wearable Display to Become a Cyborg","Adafruit Daily","Aug 10, 2017 11:01 am",Thursday,1870,1868,2,0,2,0,0,456,24.41%,657,75,4.01%,107,1,0,0,0,6dc64320de,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Damp Sponge vs Drenched Sponge","Adafruit Daily","Aug 10, 2017 11:02 am",Thursday,3292,3290,1,1,2,0,0,1011,30.73%,1236,0,0.00%,0,1,0,0,0,5d3702bdd4,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","T. Rex Easy Print and Glue","Adafruit Daily","Aug 10, 2017 11:03 am",Thursday,2153,2152,0,1,1,0,0,625,29.04%,743,22,1.02%,27,0,0,0,0,55abce9548,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Digital mannequin","Adafruit Daily","Aug 10, 2017 11:03 am",Thursday,2160,2159,0,1,1,0,0,559,25.89%,723,45,2.08%,52,1,0,0,0,d7ccf876ba,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Flip the norm","Adafruit Daily","Aug 11, 2017 11:00 am",Friday,2159,2157,1,1,2,0,0,553,25.64%,648,13,0.60%,14,2,0,0,0,942813c3e4,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Capacitor Polarity Markers","Adafruit Daily","Aug 11, 2017 11:01 am",Friday,3292,3291,0,1,1,0,0,1030,31.30%,1295,0,0.00%,0,2,0,0,0,f3828c841d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
MicroPython,"MicroPython Talk Videos From PyCon AU 2017","Adafruit Daily","Aug 11, 2017 11:02 am",Friday,729,729,0,0,0,0,0,273,37.45%,494,70,9.60%,144,0,0,0,0,8c7b98b1fa,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"The BIRD Wearable Helps Make Any Surface Interactive","Adafruit Daily","Aug 11, 2017 11:02 am",Friday,1870,1869,1,0,1,0,0,495,26.48%,677,36,1.93%,40,1,0,0,0,68bc14a38d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Template commitment","Adafruit Daily","Aug 14, 2017 11:00 am",Monday,2162,2160,0,2,2,0,0,531,24.58%,620,15,0.69%,16,0,0,0,0,573302ad57,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Warhammer 40K Bolt Pistol","Adafruit Daily","Aug 14, 2017 11:00 am",Monday,2155,2154,1,0,1,0,0,625,29.02%,746,9,0.42%,9,0,0,0,0,22f0e27bfc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"IBM Watson Creates Brain Cancer Treatment Plan in 10 Minutes; Doctors Take 160 Hours","Adafruit Daily","Aug 14, 2017 11:01 am",Monday,1870,1870,0,0,0,0,0,501,26.79%,609,7,0.37%,11,0,0,0,0,43a06efdc3,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Relieve Strain with Hot Glue","Adafruit Daily","Aug 14, 2017 11:01 am",Monday,3294,3290,4,0,4,0,0,1051,31.95%,1327,0,0.00%,0,1,0,0,0,a9d05c0039,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Timelapse Tuesday – 3D Printed Eyewear Display","Adafruit Daily","Aug 15, 2017 11:00 am",Tuesday,2157,2156,1,0,1,0,0,583,27.04%,716,21,0.97%,26,1,0,0,0,7c2dde160b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Desolder with… more solder!","Adafruit Daily","Aug 15, 2017 11:01 am",Tuesday,3297,3293,4,0,4,0,0,1037,31.49%,1266,0,0.00%,0,2,0,0,0,4c44b19da8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Template commitment","Adafruit Daily","Aug 15, 2017 11:01 am",Tuesday,2164,2161,1,2,3,0,0,518,23.97%,601,6,0.28%,8,1,0,0,0,d5c0c48208,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Ally – The Tiny Tester for Food Allergens","Adafruit Daily","Aug 15, 2017 11:01 am",Tuesday,1871,1869,1,1,2,0,0,446,23.86%,587,18,0.96%,25,0,0,0,0,7dfac30f1f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Products Newsletter # 13","New nEw NEWs From Adafruit Vol. 13: CircuitPython Snakes its Way onto Adafruit Hardware","Adafruit Products Newsletter","Aug 15, 2017 03:00 pm",Tuesday,6776,6765,7,4,11,0,0,3377,49.92%,5619,846,12.51%,1213,13,1,0,0,e0101d622e,0,0,0,0.00%,$2.71,$0.00,0,0,0,0.00%,00:00,0.00%,$0.00,0,0.00%,$0.00,$0.00
Wearables,"Brightness know-how","Adafruit Daily","Aug 16, 2017 11:00 am",Wednesday,2163,2162,0,1,1,0,0,533,24.65%,646,15,0.69%,15,0,0,0,0,1dd5ae27a9,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Raspberry Pi Wall Mounted Case","Adafruit Daily","Aug 16, 2017 11:01 am",Wednesday,2159,2159,0,0,0,0,0,655,30.34%,894,64,2.96%,70,0,0,0,0,ebc41f9952,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Tactile Confusion?","Adafruit Daily","Aug 16, 2017 11:02 am",Wednesday,3298,3296,1,1,2,0,0,1039,31.52%,1297,0,0.00%,0,1,0,0,0,0574e26d6a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"The TRI-Analyzer Turns Smartphones into a Mobile Lab","Adafruit Daily","Aug 16, 2017 11:02 am",Wednesday,1874,1874,0,0,0,0,0,477,25.45%,624,19,1.01%,21,0,0,0,0,9bbeb6827c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Skin adherence","Adafruit Daily","Aug 17, 2017 11:00 am",Thursday,2165,2164,1,0,1,0,0,532,24.58%,643,17,0.79%,18,1,0,0,0,88d79e6581,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
